@relation Features_predicted

@attribute word0 numeric
@attribute word1 numeric
@attribute word2 numeric
@attribute word3 numeric
@attribute word4 numeric
@attribute word5 numeric
@attribute word6 numeric
@attribute word7 numeric
@attribute word8 numeric
@attribute word9 numeric
@attribute word10 numeric
@attribute word11 numeric
@attribute word12 numeric
@attribute word13 numeric
@attribute word14 numeric
@attribute word15 numeric
@attribute word16 numeric
@attribute word17 numeric
@attribute word18 numeric
@attribute word19 numeric
@attribute word20 numeric
@attribute word21 numeric
@attribute word22 numeric
@attribute word23 numeric
@attribute word24 numeric
@attribute word25 numeric
@attribute word26 numeric
@attribute word27 numeric
@attribute word28 numeric
@attribute word29 numeric
@attribute word30 numeric
@attribute word31 numeric
@attribute word32 numeric
@attribute word33 numeric
@attribute word34 numeric
@attribute word35 numeric
@attribute word36 numeric
@attribute word37 numeric
@attribute word38 numeric
@attribute word39 numeric
@attribute word40 numeric
@attribute word41 numeric
@attribute word42 numeric
@attribute word43 numeric
@attribute word44 numeric
@attribute word45 numeric
@attribute word46 numeric
@attribute word47 numeric
@attribute word48 numeric
@attribute word49 numeric
@attribute word50 numeric
@attribute word51 numeric
@attribute word52 numeric
@attribute word53 numeric
@attribute word54 numeric
@attribute word55 numeric
@attribute word56 numeric
@attribute word57 numeric
@attribute word58 numeric
@attribute word59 numeric
@attribute word60 numeric
@attribute word61 numeric
@attribute word62 numeric
@attribute word63 numeric
@attribute word64 numeric
@attribute word65 numeric
@attribute word66 numeric
@attribute word67 numeric
@attribute word68 numeric
@attribute word69 numeric
@attribute word70 numeric
@attribute word71 numeric
@attribute word72 numeric
@attribute word73 numeric
@attribute word74 numeric
@attribute word75 numeric
@attribute word76 numeric
@attribute word77 numeric
@attribute word78 numeric
@attribute word79 numeric
@attribute word80 numeric
@attribute predictedclass {1,2,3,4,5,6,7,8,9,10}
@attribute class {1,2,3,4,5,6,7,8,9,10}

@data
0.066578,0.148097,0.869163,0.085718,0.308657,0.202524,0.175858,0.133009,0.161057,0.106311,0.228157,0.805489,0.08131,0.296431,0.224561,0.240986,0.142057,0.254292,0.056962,0.222069,0.850262,0.063145,0.200673,0.261336,0.253168,0.170169,0.137441,0.155299,0.290942,0.440535,0.202906,0.624485,0.325449,0.103141,0.143434,0.358999,0.257561,0.414344,0.386768,0.160625,0.52193,0.281658,0.148411,0.125064,0.444051,0.184685,0.499217,0.507989,0.173678,0.390673,0.353359,0.197544,0.23445,0.238697,0.101386,0.025165,0.091523,0.101583,0.390627,0.041191,0.900477,0.03848,0.061361,0.209661,0.069178,0.135478,0.085035,0.383697,0.054159,0.873498,0.05523,0.097283,0.122239,0.091783,0.183176,0.070911,0.230218,0.060647,0.936548,0.039106,0.052157,7,5
0.129608,0.134997,0.806525,0.070169,0.318428,0.157731,0.280413,0.226822,0.230685,0.136044,0.163076,0.751348,0.067452,0.295667,0.178019,0.302087,0.256919,0.330831,0.092683,0.192152,0.769659,0.056094,0.224179,0.254378,0.383453,0.238555,0.200141,0.282134,0.506248,0.44718,0.101692,0.5514,0.203913,0.142531,0.093299,0.281352,0.340295,0.500914,0.455749,0.104688,0.488674,0.166199,0.079731,0.074252,0.369219,0.216334,0.521331,0.623805,0.12066,0.403851,0.251122,0.058351,0.082374,0.203401,0.289019,0.453233,0.451277,0.109526,0.680291,0.0494,0.089072,0.052111,0.13969,0.46255,0.439268,0.411898,0.12071,0.585982,0.043731,0.062996,0.055101,0.237838,0.271858,0.438226,0.677535,0.184647,0.458112,0.069914,0.041678,0.039829,0.151073,5,5
0.248018,0.145977,0.767667,0.149763,0.375981,0.069145,0.332035,0.183327,0.124247,0.336004,0.131437,0.712793,0.202757,0.399516,0.092553,0.2836,0.207915,0.169718,0.239677,0.143473,0.752366,0.225179,0.317348,0.090097,0.326762,0.272669,0.12353,0.332745,0.505713,0.144014,0.209476,0.501394,0.190847,0.462414,0.19237,0.173962,0.384936,0.397694,0.122783,0.34581,0.515743,0.146027,0.361652,0.215208,0.30754,0.298336,0.430183,0.177624,0.462942,0.405123,0.149983,0.403217,0.313575,0.180384,0.315212,0.670861,0.195118,0.177337,0.529557,0.242288,0.128683,0.051951,0.150582,0.435315,0.537363,0.22268,0.329997,0.504212,0.182484,0.088679,0.067115,0.25171,0.311787,0.583399,0.351104,0.503963,0.312593,0.184366,0.102086,0.118637,0.170231,6,5
0.045757,0.10785,0.868067,0.047885,0.26256,0.091825,0.270266,0.23498,0.157517,0.04378,0.095672,0.841629,0.047084,0.25553,0.127961,0.264466,0.21163,0.28631,0.037242,0.104629,0.854596,0.038624,0.131265,0.126431,0.342153,0.22102,0.238127,0.133439,0.246876,0.504446,0.098352,0.500986,0.136883,0.415369,0.37032,0.278772,0.204804,0.180015,0.468155,0.104823,0.500298,0.184131,0.369445,0.261852,0.454129,0.169531,0.19479,0.607718,0.089023,0.263053,0.199432,0.492008,0.282862,0.353576,0.177013,0.26714,0.288402,0.163721,0.782136,0.085141,0.169851,0.135837,0.347899,0.288053,0.197505,0.254424,0.165023,0.692831,0.080402,0.148395,0.160177,0.50189,0.365633,0.265341,0.419778,0.164245,0.470712,0.08731,0.165653,0.232228,0.531179,6,6
0.167665,0.256087,0.80494,0.135042,0.331661,0.042967,0.288225,0.14342,0.157017,0.325041,0.221026,0.750301,0.154138,0.371159,0.04374,0.239062,0.14138,0.204873,0.242195,0.251149,0.764793,0.22218,0.258546,0.056939,0.368331,0.156814,0.116813,0.333774,0.443741,0.277577,0.160665,0.650605,0.159498,0.160495,0.149203,0.303445,0.498804,0.327491,0.241901,0.151757,0.621708,0.123153,0.125942,0.166982,0.342002,0.442264,0.404981,0.383542,0.280406,0.529849,0.120063,0.155034,0.205033,0.231151,0.246205,0.196879,0.086994,0.064924,0.412879,0.181073,0.795625,0.163328,0.160892,0.385462,0.207933,0.124753,0.107224,0.46665,0.1542,0.6765,0.205281,0.199472,0.313977,0.209427,0.151258,0.163249,0.415254,0.135057,0.713333,0.288148,0.159622,6,6
0.058543,0.105036,0.880364,0.058132,0.255558,0.117911,0.219558,0.254901,0.121354,0.060771,0.166649,0.841326,0.051059,0.237017,0.18606,0.240814,0.250708,0.215536,0.029382,0.185003,0.857929,0.042625,0.131858,0.225023,0.313625,0.204028,0.137988,0.141957,0.278429,0.68116,0.080466,0.481439,0.157884,0.239556,0.286643,0.188702,0.179937,0.365779,0.592982,0.076043,0.444473,0.236054,0.239034,0.26417,0.310189,0.089214,0.402872,0.699197,0.077542,0.26226,0.285881,0.330996,0.197159,0.189492,0.071438,0.091433,0.162324,0.018461,0.339946,0.08244,0.909079,0.02909,0.101077,0.122444,0.113836,0.156406,0.021904,0.337827,0.093635,0.880416,0.037345,0.218368,0.067454,0.138363,0.207681,0.026706,0.195623,0.091619,0.932267,0.029152,0.125805,7,6
0.089949,0.085775,0.914662,0.085733,0.342553,0.055221,0.095064,0.060809,0.086418,0.149815,0.102735,0.89964,0.075353,0.349383,0.039601,0.078574,0.055998,0.137925,0.08237,0.080992,0.968943,0.052954,0.17465,0.021512,0.076497,0.05922,0.068377,0.261626,0.170979,0.30229,0.137002,0.799143,0.298901,0.147471,0.087888,0.186339,0.358372,0.163373,0.284891,0.093485,0.794823,0.175054,0.088457,0.060602,0.284761,0.298778,0.210094,0.547304,0.117396,0.670275,0.154926,0.130028,0.098071,0.231233,0.278107,0.11335,0.043893,0.068849,0.802594,0.426427,0.111253,0.069399,0.244846,0.329307,0.071992,0.036777,0.044107,0.819523,0.273751,0.075573,0.050219,0.358166,0.308287,0.074396,0.062473,0.082553,0.816951,0.288253,0.149533,0.092325,0.327596,5,6
0.048064,0.106919,0.880036,0.043718,0.241191,0.085378,0.274965,0.208988,0.158551,0.066474,0.084743,0.863537,0.040827,0.261972,0.102304,0.271643,0.169337,0.243877,0.067268,0.092481,0.883354,0.034447,0.146604,0.152103,0.330886,0.139647,0.17834,0.137944,0.269253,0.597086,0.065405,0.449838,0.142121,0.39402,0.340719,0.231926,0.251831,0.224727,0.538658,0.095733,0.496627,0.159542,0.380882,0.250816,0.326633,0.265049,0.218819,0.635865,0.122282,0.293825,0.242316,0.484008,0.202303,0.205788,0.079923,0.10768,0.092943,0.0391,0.346125,0.054635,0.912907,0.050834,0.114358,0.151516,0.108555,0.106596,0.06445,0.336531,0.049391,0.884064,0.077349,0.21563,0.160598,0.111281,0.112265,0.103737,0.20314,0.039658,0.915629,0.100433,0.217159,7,6
0.045382,0.042666,0.856878,0.046985,0.329975,0.071846,0.238117,0.207829,0.213856,0.063103,0.041345,0.825588,0.039894,0.301599,0.124535,0.244139,0.19629,0.326367,0.059779,0.053633,0.842301,0.034713,0.184744,0.165266,0.325821,0.194909,0.277996,0.034831,0.217273,0.398385,0.066523,0.541284,0.131077,0.390334,0.386596,0.420066,0.050082,0.192696,0.393848,0.078791,0.443873,0.217027,0.329008,0.317746,0.587964,0.055331,0.184792,0.507125,0.114951,0.256539,0.279092,0.455171,0.308794,0.496145,0.11692,0.378465,0.577053,0.131277,0.608201,0.094394,0.065474,0.08648,0.319818,0.217272,0.331013,0.536147,0.157378,0.527056,0.123661,0.044777,0.082845,0.478593,0.242131,0.360388,0.677855,0.223899,0.323354,0.11448,0.059465,0.076092,0.418191,6,6
0.099893,0.232002,0.755205,0.124812,0.248066,0.0849,0.357263,0.369148,0.132779,0.160749,0.191135,0.687072,0.211823,0.234455,0.130696,0.43602,0.356408,0.177481,0.105048,0.181078,0.638387,0.222548,0.149038,0.124885,0.531141,0.404637,0.124332,0.235264,0.562774,0.441086,0.210618,0.373836,0.075163,0.360568,0.307094,0.138921,0.360566,0.434928,0.396432,0.449918,0.314808,0.072115,0.363115,0.257239,0.137532,0.218577,0.367611,0.513661,0.5327,0.209917,0.080523,0.364933,0.263535,0.12764,0.318974,0.529333,0.409936,0.140924,0.61183,0.058047,0.094141,0.091389,0.187706,0.462203,0.442667,0.440411,0.334296,0.461956,0.034071,0.034364,0.057517,0.25621,0.274186,0.370161,0.699991,0.43643,0.268378,0.06246,0.057009,0.069628,0.152693,6,7
0.060577,0.181949,0.868778,0.089107,0.219389,0.093949,0.29434,0.210636,0.112016,0.08004,0.191943,0.854905,0.069643,0.190239,0.144475,0.314669,0.188887,0.17111,0.053327,0.157344,0.873282,0.069405,0.122366,0.154844,0.373132,0.125128,0.105475,0.21001,0.361522,0.66795,0.176294,0.459824,0.131757,0.210777,0.215915,0.167678,0.274399,0.34473,0.708989,0.124761,0.376674,0.20196,0.168657,0.156479,0.228106,0.179396,0.315807,0.80308,0.163828,0.284543,0.219093,0.165401,0.133861,0.148529,0.341082,0.20727,0.316365,0.155373,0.755733,0.212823,0.088792,0.155976,0.260449,0.47171,0.208915,0.338084,0.130437,0.649491,0.226747,0.080279,0.088764,0.339046,0.359875,0.257291,0.464493,0.209422,0.612701,0.206237,0.126418,0.119152,0.310746,7,7
0.078949,0.118787,0.854613,0.097081,0.283712,0.112109,0.200314,0.253975,0.205375,0.130907,0.153736,0.799745,0.100131,0.287523,0.163614,0.260635,0.242159,0.271292,0.122865,0.174925,0.817703,0.107382,0.192578,0.224574,0.343391,0.207522,0.160105,0.175353,0.294014,0.550587,0.170725,0.551452,0.129373,0.265982,0.284639,0.279126,0.244802,0.303916,0.517256,0.184514,0.488103,0.170408,0.265552,0.269312,0.368478,0.21413,0.286331,0.640109,0.227327,0.328182,0.226393,0.362907,0.240606,0.249392,0.151121,0.294984,0.427501,0.096552,0.731227,0.088192,0.246905,0.160107,0.262676,0.220528,0.287421,0.476471,0.123124,0.62189,0.090746,0.172218,0.14493,0.425353,0.158363,0.280823,0.719273,0.174269,0.370447,0.114034,0.302956,0.193893,0.262151,6,4
0.137637,0.307081,0.870663,0.095584,0.286322,0.015157,0.152313,0.094993,0.071639,0.215106,0.229626,0.861986,0.179167,0.253221,0.028898,0.16878,0.119003,0.135183,0.179527,0.20209,0.871956,0.201315,0.125261,0.042243,0.249168,0.16834,0.134891,0.281522,0.2724,0.330807,0.169361,0.789184,0.020951,0.110779,0.157774,0.219113,0.362502,0.207061,0.31755,0.351926,0.60657,0.021703,0.087175,0.150777,0.449772,0.256936,0.164607,0.463564,0.514038,0.315151,0.018799,0.123037,0.210971,0.518111,0.189597,0.172785,0.250876,0.119631,0.870287,0.01086,0.036658,0.068344,0.305637,0.1979,0.137304,0.259059,0.187987,0.662618,0.008797,0.031791,0.087505,0.625877,0.07955,0.121044,0.410823,0.329129,0.357126,0.004786,0.045871,0.114808,0.747709,6,5
0.010066,0.227726,0.790891,0.051692,0.075498,0.3231,0.44302,0.01153,0.115609,0.019976,0.362896,0.663131,0.052318,0.080328,0.392843,0.460966,0.025324,0.226974,0.020134,0.387034,0.698628,0.037183,0.039593,0.224017,0.544632,0.035788,0.103333,0.042062,0.459293,0.253338,0.040182,0.130328,0.354412,0.755226,0.019104,0.09033,0.077438,0.485749,0.179011,0.02233,0.084829,0.324593,0.764911,0.039465,0.162182,0.047687,0.371055,0.230375,0.009701,0.035034,0.169447,0.877779,0.041849,0.068475,0.069418,0.715456,0.125448,0.015383,0.262303,0.356284,0.505818,0.027979,0.122282,0.119125,0.694659,0.112879,0.008792,0.159222,0.299012,0.591679,0.03474,0.156164,0.069174,0.653795,0.1539,0.011634,0.065898,0.225525,0.695084,0.035084,0.066095,6,5
0.052979,0.175644,0.859627,0.041842,0.200247,0.053947,0.376474,0.188831,0.072349,0.079722,0.162239,0.816034,0.028507,0.145599,0.051296,0.487349,0.163292,0.112229,0.04405,0.106676,0.833675,0.035046,0.083749,0.060805,0.50555,0.139327,0.068789,0.140156,0.341032,0.586092,0.054901,0.335151,0.06457,0.566486,0.275127,0.06661,0.206701,0.279089,0.671109,0.04518,0.216954,0.045827,0.58075,0.188215,0.071346,0.127328,0.20423,0.745469,0.077503,0.118978,0.048375,0.579248,0.165768,0.029049,0.397093,0.225487,0.330199,0.08944,0.813875,0.054867,0.061297,0.040924,0.060042,0.635087,0.249625,0.405799,0.090047,0.597981,0.031408,0.019727,0.01526,0.04877,0.510518,0.338765,0.630528,0.190801,0.433424,0.039065,0.024937,0.015202,0.020041,6,5
0.141663,0.131893,0.784891,0.138924,0.302262,0.101168,0.256552,0.353369,0.1868,0.268288,0.112204,0.696854,0.252707,0.356784,0.146752,0.273365,0.271389,0.262206,0.150047,0.107792,0.74289,0.247784,0.233358,0.133898,0.393107,0.318268,0.156112,0.312394,0.278079,0.558556,0.340763,0.422286,0.084037,0.119222,0.322686,0.305368,0.371137,0.169907,0.388577,0.563783,0.388045,0.071266,0.131098,0.171105,0.403018,0.226438,0.177872,0.563665,0.623525,0.254075,0.065786,0.149789,0.196931,0.283697,0.361767,0.238126,0.337965,0.310942,0.638412,0.091915,0.09438,0.152403,0.391615,0.320635,0.153672,0.312192,0.419292,0.501294,0.108611,0.138125,0.13496,0.547652,0.226729,0.152897,0.515132,0.503918,0.321184,0.11113,0.155428,0.264661,0.442954,7,6
0.22091,0.162541,0.787553,0.136828,0.450786,0.049165,0.111337,0.075814,0.249092,0.310024,0.225961,0.679713,0.127751,0.416665,0.071763,0.167394,0.066783,0.404049,0.233568,0.272564,0.733639,0.168768,0.321505,0.084495,0.3159,0.093748,0.292162,0.428158,0.382455,0.268364,0.101477,0.705257,0.11953,0.178142,0.107187,0.182189,0.56765,0.397192,0.303651,0.126047,0.548223,0.117961,0.184484,0.08115,0.238403,0.401322,0.461239,0.517072,0.217447,0.394242,0.155387,0.302748,0.107501,0.169606,0.233271,0.303798,0.134331,0.075579,0.809052,0.148005,0.228705,0.161102,0.2735,0.345545,0.336694,0.142235,0.115473,0.618737,0.183518,0.21491,0.165051,0.493687,0.317603,0.359456,0.202557,0.212243,0.494029,0.313983,0.28894,0.20795,0.4631,5,6
0.097138,0.24641,0.773442,0.132493,0.233335,0.031012,0.449981,0.214763,0.100325,0.178907,0.221256,0.745853,0.14624,0.211511,0.02517,0.474357,0.196808,0.179541,0.100326,0.156683,0.699054,0.197009,0.130841,0.028382,0.615812,0.171001,0.107255,0.199353,0.452278,0.418998,0.118489,0.349625,0.020721,0.601311,0.277826,0.068364,0.360439,0.392884,0.391157,0.197949,0.308201,0.008541,0.597984,0.253457,0.081548,0.158846,0.275424,0.472505,0.269412,0.151502,0.014795,0.729945,0.213884,0.036405,0.343033,0.459843,0.527765,0.106207,0.604388,0.020048,0.077947,0.069664,0.066623,0.5402,0.415628,0.452963,0.236971,0.490601,0.06302,0.043308,0.0547,0.156761,0.27256,0.437656,0.684027,0.383397,0.283446,0.085318,0.071859,0.070061,0.146919,6,6
0.111511,0.103055,0.866899,0.110743,0.220752,0.052707,0.257899,0.27149,0.146416,0.178653,0.126749,0.80271,0.153368,0.188219,0.075247,0.355676,0.262544,0.21824,0.118691,0.158471,0.797044,0.158647,0.113368,0.074678,0.434414,0.266061,0.149724,0.321294,0.258593,0.649266,0.266776,0.457013,0.070761,0.187683,0.218983,0.200343,0.448705,0.230582,0.625678,0.385767,0.314056,0.048651,0.1283,0.205116,0.213715,0.274717,0.2206,0.693966,0.453341,0.193234,0.059104,0.170032,0.288612,0.188992,0.299572,0.361533,0.373852,0.184555,0.682616,0.086617,0.256176,0.23094,0.115312,0.422804,0.330254,0.490209,0.320685,0.521483,0.066653,0.179583,0.205389,0.134919,0.214121,0.253136,0.683613,0.410052,0.287731,0.070752,0.224005,0.322838,0.111381,7,6
0.140593,0.295065,0.79331,0.132976,0.263556,0.158441,0.311848,0.184224,0.142806,0.179996,0.235163,0.771485,0.152593,0.304231,0.200183,0.262055,0.172885,0.250267,0.113366,0.249119,0.772588,0.224619,0.202415,0.164028,0.378152,0.21465,0.14419,0.320869,0.378648,0.315482,0.174726,0.479173,0.435553,0.341577,0.214621,0.203862,0.414966,0.238251,0.23699,0.212953,0.448348,0.443471,0.270038,0.302627,0.327625,0.251862,0.264365,0.43036,0.309472,0.342577,0.357524,0.281881,0.44728,0.246968,0.312672,0.117981,0.16424,0.287843,0.525762,0.339887,0.48198,0.326125,0.218806,0.393827,0.102464,0.161029,0.460078,0.4395,0.270467,0.305547,0.361578,0.326171,0.22469,0.097899,0.246834,0.513797,0.289183,0.205334,0.354653,0.561545,0.219348,6,6
0.044841,0.06925,0.778106,0.332024,0.124718,0.057795,0.261086,0.428918,0.080451,0.114256,0.109523,0.74548,0.396412,0.179293,0.054421,0.144168,0.426001,0.157157,0.127802,0.095459,0.789788,0.305536,0.090244,0.036256,0.151735,0.452983,0.14057,0.052863,0.05054,0.843319,0.181099,0.173202,0.073548,0.315083,0.332834,0.072131,0.176843,0.063607,0.669013,0.273549,0.299793,0.074442,0.215941,0.520679,0.170637,0.204573,0.06018,0.754403,0.207915,0.168271,0.052432,0.243651,0.466442,0.18487,0.060718,0.059282,0.524774,0.112793,0.200461,0.117562,0.778831,0.196618,0.073805,0.132442,0.06358,0.378096,0.135527,0.275939,0.10679,0.792701,0.277114,0.156135,0.130587,0.0679,0.38555,0.115824,0.148868,0.063277,0.838775,0.240964,0.168818,6,6
0.070885,0.172262,0.851624,0.061002,0.284604,0.060749,0.321936,0.192702,0.104162,0.09662,0.165508,0.797536,0.078319,0.285974,0.096358,0.378945,0.218934,0.196153,0.080978,0.124986,0.803752,0.088123,0.193942,0.129657,0.441748,0.161164,0.220224,0.175744,0.474851,0.482353,0.143338,0.571615,0.102258,0.305459,0.159778,0.185432,0.20346,0.407136,0.484951,0.21175,0.488703,0.128603,0.386833,0.147796,0.293215,0.194373,0.30959,0.555395,0.277048,0.319182,0.156958,0.471145,0.134335,0.33855,0.086267,0.146738,0.122085,0.051927,0.364383,0.03051,0.899821,0.031274,0.095196,0.128628,0.162544,0.203779,0.101662,0.358866,0.027704,0.865138,0.028525,0.162308,0.126414,0.143373,0.287688,0.149738,0.204584,0.019698,0.888923,0.038255,0.156163,5,7
0.075047,0.266914,0.8409,0.083792,0.227922,0.037588,0.327142,0.187579,0.115849,0.107951,0.245379,0.821899,0.133994,0.198363,0.061298,0.316119,0.249406,0.171529,0.057911,0.219748,0.840994,0.119655,0.095715,0.052669,0.390289,0.23519,0.084806,0.144139,0.504297,0.626078,0.143231,0.440817,0.102013,0.186202,0.187731,0.194366,0.191684,0.380663,0.650592,0.23557,0.35127,0.095237,0.147528,0.311631,0.297068,0.117018,0.335182,0.820975,0.239721,0.172786,0.050488,0.095447,0.271316,0.165424,0.111631,0.537629,0.08584,0.267151,0.319031,0.242059,0.486305,0.460635,0.103464,0.186938,0.502383,0.078875,0.435916,0.263273,0.15703,0.299537,0.563848,0.121662,0.119676,0.333779,0.108946,0.490822,0.154968,0.115209,0.322028,0.68947,0.071638,7,7
0.11622,0.142805,0.868981,0.057913,0.234829,0.094483,0.311303,0.148399,0.15689,0.189289,0.166731,0.818998,0.074318,0.259064,0.182372,0.301427,0.126418,0.229948,0.112697,0.150878,0.86625,0.070414,0.135731,0.186066,0.367123,0.105864,0.100781,0.234691,0.319591,0.689384,0.110542,0.474232,0.165182,0.127032,0.108044,0.274444,0.320163,0.356117,0.553672,0.129403,0.465349,0.224114,0.159898,0.101216,0.380511,0.193928,0.308346,0.781216,0.136185,0.261821,0.256498,0.204844,0.156181,0.194355,0.234137,0.24386,0.260841,0.121764,0.760897,0.17128,0.243783,0.221755,0.293154,0.312378,0.288179,0.301259,0.119752,0.634955,0.142008,0.192205,0.23531,0.445674,0.239119,0.257076,0.417967,0.176568,0.432451,0.285322,0.341464,0.42274,0.327305,4,3
0.09862,0.105827,0.816257,0.058084,0.264931,0.052042,0.456524,0.112352,0.124459,0.135066,0.107386,0.813586,0.061181,0.245875,0.08125,0.433837,0.107887,0.194033,0.07411,0.092526,0.792998,0.056255,0.124703,0.072895,0.561496,0.095867,0.092746,0.113793,0.319485,0.531051,0.059878,0.389523,0.05465,0.636062,0.139295,0.143829,0.201737,0.298757,0.544481,0.104483,0.374559,0.085521,0.593907,0.119455,0.21924,0.11319,0.211164,0.641076,0.10343,0.175503,0.067402,0.686496,0.086464,0.082598,0.05818,0.452753,0.581614,0.07582,0.60407,0.10588,0.124281,0.039002,0.233507,0.110802,0.399699,0.531185,0.130373,0.548096,0.106247,0.084952,0.046042,0.455822,0.118398,0.41013,0.7673,0.192886,0.329816,0.068289,0.054255,0.044389,0.271041,6,5
0.047069,0.138676,0.803747,0.057657,0.14073,0.095978,0.501541,0.201615,0.089507,0.076873,0.146035,0.751933,0.076121,0.093182,0.082386,0.547251,0.245353,0.162525,0.060088,0.122772,0.726073,0.086349,0.056887,0.073264,0.593844,0.275976,0.096227,0.226058,0.433084,0.5947,0.168817,0.42384,0.096044,0.372209,0.198322,0.111496,0.320487,0.406109,0.653877,0.220319,0.273719,0.083046,0.322858,0.217654,0.151124,0.175295,0.339515,0.694278,0.247323,0.162652,0.105058,0.434879,0.277616,0.084418,0.106143,0.135438,0.178163,0.066849,0.304214,0.063084,0.909455,0.067235,0.077615,0.189646,0.139707,0.203352,0.110736,0.270436,0.07107,0.884756,0.085625,0.1503,0.085943,0.168468,0.273643,0.142,0.178604,0.095698,0.899223,0.113707,0.081219,5,5
0.196712,0.199488,0.823702,0.087376,0.299239,0.231383,0.276055,0.08524,0.093993,0.273207,0.219117,0.792475,0.073095,0.281998,0.213787,0.292871,0.101829,0.150381,0.165524,0.204436,0.827772,0.06602,0.224389,0.271095,0.30751,0.121757,0.089505,0.326437,0.422385,0.286759,0.208281,0.503811,0.329061,0.412983,0.140678,0.192262,0.417284,0.454053,0.287484,0.156026,0.44907,0.2379,0.398458,0.15171,0.269578,0.260599,0.484587,0.422415,0.220448,0.375718,0.304108,0.412684,0.205346,0.155272,0.362644,0.231186,0.267831,0.389036,0.747715,0.099024,0.066795,0.059286,0.122871,0.608624,0.283074,0.243869,0.296761,0.610699,0.057368,0.050375,0.044231,0.145487,0.401028,0.34038,0.496749,0.365779,0.565813,0.097767,0.030362,0.061626,0.091326,5,5
0.069887,0.17512,0.817734,0.066887,0.262866,0.039756,0.428227,0.148956,0.122632,0.127625,0.177664,0.805319,0.06681,0.252745,0.0679,0.421375,0.126241,0.19277,0.074668,0.121623,0.826652,0.057527,0.124709,0.054064,0.501698,0.119414,0.092373,0.120724,0.362768,0.507419,0.054519,0.404199,0.04443,0.60851,0.194822,0.140665,0.239116,0.362873,0.508598,0.092033,0.40142,0.059071,0.571063,0.144566,0.179903,0.136474,0.245289,0.636585,0.114987,0.20109,0.042972,0.664072,0.129815,0.051155,0.091056,0.413944,0.456881,0.072043,0.687014,0.089359,0.141357,0.069078,0.318906,0.169383,0.387093,0.411583,0.097423,0.604508,0.083639,0.113935,0.072818,0.501862,0.205928,0.440207,0.656097,0.20701,0.439564,0.073535,0.097008,0.087791,0.273405,6,6
0.096407,0.085376,0.85402,0.067532,0.249049,0.108746,0.29859,0.249417,0.155848,0.147056,0.10879,0.817647,0.06728,0.271665,0.162295,0.322391,0.201266,0.221087,0.107805,0.086755,0.831168,0.060179,0.176753,0.186833,0.401243,0.166016,0.177999,0.211043,0.207744,0.712532,0.089222,0.424769,0.156345,0.281205,0.281932,0.182224,0.313551,0.257043,0.598568,0.167392,0.467774,0.166284,0.275583,0.214616,0.284324,0.211041,0.164213,0.746058,0.193261,0.292525,0.175673,0.356433,0.174951,0.245882,0.229583,0.190266,0.46825,0.137981,0.67866,0.333445,0.182457,0.070167,0.250624,0.290822,0.194855,0.363321,0.178591,0.523888,0.32983,0.167181,0.081371,0.543818,0.209939,0.134923,0.432401,0.264419,0.336949,0.284657,0.197004,0.119447,0.658171,6,6
0.040147,0.158976,0.883793,0.050581,0.232033,0.04995,0.325766,0.112264,0.120015,0.054229,0.172394,0.844598,0.054745,0.210232,0.085434,0.362134,0.144141,0.21813,0.030701,0.134875,0.845413,0.05502,0.11383,0.067394,0.456447,0.165646,0.099162,0.171603,0.318408,0.538035,0.078455,0.436576,0.055192,0.567013,0.204209,0.129153,0.254485,0.335138,0.585895,0.109045,0.354231,0.06481,0.516435,0.190987,0.186797,0.116112,0.26312,0.693723,0.113758,0.161776,0.044429,0.593755,0.193562,0.070251,0.364789,0.252915,0.392328,0.124931,0.754788,0.093631,0.101255,0.065029,0.201194,0.478427,0.283744,0.48245,0.149636,0.574722,0.123405,0.07815,0.024377,0.288462,0.25243,0.298757,0.825557,0.198247,0.298467,0.099573,0.062962,0.041838,0.1465,6,6
0.144457,0.252318,0.757413,0.141924,0.379958,0.121041,0.202515,0.195354,0.288886,0.188231,0.19476,0.673616,0.213261,0.423821,0.165547,0.162719,0.170179,0.406115,0.147746,0.191851,0.686343,0.264997,0.367831,0.189279,0.159336,0.207469,0.400645,0.316268,0.320164,0.295938,0.172806,0.616567,0.125049,0.265802,0.35007,0.30172,0.453647,0.245561,0.242485,0.241701,0.643925,0.137213,0.148976,0.237187,0.323676,0.299997,0.231651,0.303892,0.34426,0.554988,0.143269,0.178589,0.396632,0.357386,0.4185,0.281814,0.190244,0.146688,0.769339,0.032455,0.063105,0.22448,0.201041,0.543494,0.224178,0.191853,0.24485,0.712656,0.019928,0.035657,0.141641,0.167302,0.418375,0.255574,0.373809,0.382201,0.611085,0.015332,0.051519,0.279202,0.139871,7,6
